HEADER_START_TIME,HEADER_STOP_TIME,MEAN_X,MEAN_Y,MEAN_Z,VARIANCE_X,VARIANCE_Y,VARIANCE_Z,ZERO_CROSSING_RATE_X,ZERO_CROSSING_RATE_Y,ZERO_CROSSING_RATE_Z,ABSOLUTE_MAX_X,ABSOLUTE_MAX_Y,ABSOLUTE_MAX_Z,DOMINANT_FREQUENCY_1_X,DOMINANT_FREQUENCY_1_Y,DOMINANT_FREQUENCY_1_Z,ENERGY_DOMINANT_FREQUENCY_1_X,ENERGY_DOMINANT_FREQUENCY_1_Y,ENERGY_DOMINANT_FREQUENCY_1_Z,ROLL_DEGREE,PITCH_DEGREE,PARTICIPANT_ID
2016-02-26 10:49:10,2016-02-26 10:49:15,0.142,-0.981,-0.196,0.0,0.0,0.003,0.0,0.0,0.0,0.166,1.006,0.261,0.0,0.2,0.2,0.003,0.001,0.023,-74.0,29.0,SPADES_30
2016-02-26 10:49:15,2016-02-26 10:49:20,0.145,-0.984,-0.166,0.001,0.0,0.01,0.0,0.0,0.005,0.209,1.061,0.286,0.0,0.4,0.4,0.006,0.001,0.071,-82.0,-55.0,SPADES_30
2016-02-26 10:49:20,2016-02-26 10:49:25,0.122,-0.988,-0.088,0.002,0.0,0.027,0.0,0.0,0.003,0.197,1.028,0.296,0.0,0.2,0.0,0.005,0.001,0.096,-72.0,28.0,SPADES_30
2016-02-26 10:49:25,2016-02-26 10:49:30,0.136,-0.997,0.127,0.0,0.0,0.001,0.0,0.0,0.0,0.175,1.013,0.206,0.0,0.0,0.0,0.015,0.002,0.213,-78.0,-33.0,SPADES_30
2016-02-26 10:49:30,2016-02-26 10:49:35,0.131,-0.998,-0.045,0.0,0.0,0.013,0.0,0.0,0.003,0.168,1.032,0.213,0.2,0.2,0.2,0.003,0.0,0.042,-83.0,-62.0,SPADES_30
2016-02-26 10:49:35,2016-02-26 10:49:40,0.106,-0.977,-0.222,0.006,0.001,0.009,0.005,0.0,0.005,0.215,1.05,0.343,0.2,0.2,0.0,0.037,0.006,0.515,-71.0,29.0,SPADES_30
2016-02-26 10:49:40,2016-02-26 10:49:45,0.133,-0.988,-0.153,0.006,0.001,0.007,0.005,0.0,0.0,0.241,1.04,0.291,0.4,0.4,0.0,0.064,0.003,0.116,-75.0,55.0,SPADES_30
2016-02-26 10:49:45,2016-02-26 10:49:50,0.068,-1.012,-0.053,0.0,0.0,0.002,0.0,0.0,0.005,0.117,1.032,0.146,0.2,0.2,0.0,0.005,0.001,0.081,-86.0,72.0,SPADES_30
2016-02-26 10:49:50,2016-02-26 10:49:55,0.037,-1.007,-0.14,0.0,0.0,0.002,0.0,0.0,0.0,0.062,1.022,0.233,0.6,0.2,0.2,0.001,0.001,0.044,-77.0,11.0,SPADES_30
2016-02-26 10:49:55,2016-02-26 10:50:00,0.129,-0.983,-0.149,0.003,0.001,0.019,0.0,0.0,0.005,0.218,1.065,0.405,0.2,0.8,0.2,0.032,0.003,0.085,-80.0,-41.0,SPADES_30
2016-02-26 10:50:00,2016-02-26 10:50:05,0.074,-0.997,-0.063,0.007,0.0,0.022,0.013,0.0,0.003,0.191,1.026,0.279,0.0,0.0,0.0,0.054,0.004,0.087,-74.0,34.0,SPADES_30
2016-02-26 10:50:05,2016-02-26 10:50:10,0.005,-1.016,0.084,0.001,0.0,0.002,0.003,0.0,0.0,0.048,1.021,0.168,0.0,0.0,0.0,0.113,0.008,0.245,-83.0,6.0,SPADES_30
2016-02-26 10:50:10,2016-02-26 10:50:15,0.027,-1.013,0.119,0.001,0.0,0.001,0.005,0.0,0.0,0.078,1.02,0.151,0.2,0.2,0.0,0.011,0.0,0.014,-84.0,-45.0,SPADES_30
2016-02-26 10:50:15,2016-02-26 10:50:20,0.18,-0.967,-0.207,0.003,0.0,0.007,0.0,0.0,0.003,0.23,1.019,0.296,0.2,0.2,0.2,0.016,0.002,0.153,-73.0,35.0,SPADES_30
2016-02-26 10:50:20,2016-02-26 10:50:25,0.132,-0.982,-0.107,0.004,0.0,0.03,0.0,0.0,0.003,0.247,1.026,0.284,0.0,0.0,0.0,0.061,0.004,0.283,-71.0,44.0,SPADES_30
2016-02-26 10:50:25,2016-02-26 10:50:30,0.024,-1.006,0.169,0.0,0.0,0.0,0.01,0.0,0.0,0.058,1.015,0.193,0.0,0.0,0.0,0.129,0.01,0.625,-83.0,-5.0,SPADES_30
2016-02-26 10:50:30,2016-02-26 10:50:35,0.068,-0.992,0.039,0.006,0.0,0.038,0.01,0.0,0.003,0.227,1.032,0.332,0.0,0.0,0.0,0.015,0.001,0.187,-80.0,-9.0,SPADES_30
2016-02-26 10:50:35,2016-02-26 10:50:40,0.117,-0.969,-0.206,0.002,0.001,0.029,0.0,0.0,0.003,0.197,1.017,0.353,0.0,0.0,0.0,0.164,0.018,1.526,-70.0,32.0,SPADES_30
2016-02-26 10:50:40,2016-02-26 10:50:45,0.035,-1.007,0.158,0.0,0.0,0.0,0.005,0.0,0.0,0.072,1.026,0.18,0.0,0.0,0.2,0.019,0.003,0.177,-82.0,-13.0,SPADES_30
2016-02-26 10:50:45,2016-02-26 10:50:50,0.036,-1.005,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.012,0.191,0.0,0.0,0.0,0.014,0.002,0.286,-80.0,-13.0,SPADES_30
2016-02-26 10:50:50,2016-02-26 10:50:55,0.079,-1.007,0.076,0.004,0.0,0.006,0.0,0.0,0.01,0.204,1.019,0.19,0.2,0.0,0.0,0.033,0.002,0.057,-80.0,-16.0,SPADES_30
2016-02-26 10:50:55,2016-02-26 10:51:00,0.101,-0.983,-0.151,0.013,0.001,0.021,0.005,0.0,0.003,0.242,1.042,0.318,0.4,0.2,0.2,0.073,0.004,0.087,-76.0,57.0,SPADES_30
2016-02-26 10:51:00,2016-02-26 10:51:05,0.034,-1.004,0.078,0.006,0.001,0.021,0.022,0.0,0.007,0.203,1.09,0.289,0.2,0.2,0.2,0.012,0.003,0.249,-80.0,-1.0,SPADES_30
2016-02-26 10:51:05,2016-02-26 10:51:10,0.002,-1.01,0.127,0.003,0.0,0.004,0.003,0.0,0.005,0.109,1.019,0.259,0.0,0.0,0.0,0.075,0.003,0.538,-81.0,32.0,SPADES_30
2016-02-26 10:51:10,2016-02-26 10:51:15,0.046,-1.01,0.12,0.001,0.0,0.001,0.0,0.0,0.003,0.119,1.019,0.173,0.0,0.2,0.0,0.021,0.0,0.084,-85.0,-13.0,SPADES_30
2016-02-26 10:51:15,2016-02-26 10:51:20,0.078,-0.995,-0.135,0.007,0.001,0.012,0.02,0.0,0.005,0.209,1.046,0.263,0.2,0.2,0.2,0.075,0.005,0.133,-81.0,-3.0,SPADES_30
2016-02-26 10:51:20,2016-02-26 10:51:25,0.081,-0.991,-0.133,0.005,0.001,0.022,0.02,0.0,0.003,0.209,1.031,0.316,0.4,0.0,0.0,0.038,0.006,0.192,-84.0,-9.0,SPADES_30
2016-02-26 10:51:25,2016-02-26 10:51:30,0.046,-1.013,0.078,0.001,0.0,0.003,0.0,0.0,0.0,0.118,1.032,0.248,0.0,0.0,0.0,0.03,0.008,0.279,-88.0,-28.0,SPADES_30
2016-02-26 10:51:30,2016-02-26 10:51:35,0.042,-1.018,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.029,0.14,0.0,0.0,0.0,0.002,0.0,0.044,-86.0,-32.0,SPADES_30
2016-02-26 10:51:35,2016-02-26 10:51:40,0.114,-0.995,-0.035,0.004,0.001,0.023,0.0,0.0,0.003,0.21,1.032,0.286,0.4,0.2,0.2,0.007,0.001,0.05,-79.0,-30.0,SPADES_30
2016-02-26 10:51:40,2016-02-26 10:51:45,0.159,-0.971,-0.172,0.006,0.0,0.02,0.005,0.0,0.003,0.237,1.024,0.284,0.0,0.0,0.0,0.084,0.012,0.487,-72.0,41.0,SPADES_30
2016-02-26 10:51:45,2016-02-26 10:51:50,-0.024,-1.01,0.164,0.0,0.0,0.0,0.007,0.0,0.0,0.088,1.031,0.192,0.0,0.0,0.0,0.072,0.006,0.27,-81.0,4.0,SPADES_30
2016-02-26 10:51:50,2016-02-26 10:51:55,0.008,-1.005,0.147,0.005,0.0,0.008,0.003,0.0,0.003,0.252,1.043,0.253,0.0,0.0,0.0,0.049,0.003,0.176,-80.0,7.0,SPADES_30
2016-02-26 10:51:55,2016-02-26 10:52:00,0.094,-0.976,-0.238,0.007,0.0,0.007,0.005,0.0,0.0,0.247,1.021,0.341,0.0,0.4,0.0,0.114,0.003,0.19,-74.0,11.0,SPADES_30
2016-02-26 10:52:00,2016-02-26 10:52:05,0.038,-1.002,0.114,0.002,0.0,0.017,0.007,0.0,0.003,0.179,1.014,0.274,0.2,0.0,0.2,0.023,0.003,0.507,-80.0,-14.0,SPADES_30
2016-02-26 10:52:05,2016-02-26 10:52:10,0.033,-1.008,0.15,0.001,0.0,0.001,0.015,0.0,0.0,0.085,1.019,0.197,0.0,0.0,0.0,0.052,0.006,0.502,-81.0,-11.0,SPADES_30
2016-02-26 10:52:10,2016-02-26 10:52:15,0.043,-0.998,0.129,0.007,0.0,0.02,0.003,0.0,0.003,0.257,1.031,0.297,0.2,0.6,0.2,0.016,0.001,0.057,-81.0,6.0,SPADES_30
2016-02-26 10:52:15,2016-02-26 10:52:20,0.128,-0.981,-0.121,0.011,0.0,0.023,0.005,0.0,0.01,0.32,1.029,0.32,0.2,0.0,0.0,0.047,0.003,0.442,-81.0,4.0,SPADES_30
2016-02-26 10:52:20,2016-02-26 10:52:25,0.208,-0.962,-0.208,0.001,0.0,0.007,0.0,0.0,0.003,0.254,1.004,0.292,0.0,0.0,0.4,0.026,0.001,0.019,-71.0,34.0,SPADES_30
2016-02-26 10:52:25,2016-02-26 10:52:30,0.151,-0.988,-0.09,0.003,0.004,0.033,0.0,0.0,0.013,0.275,1.184,0.383,0.4,0.6,0.4,0.024,0.016,0.124,-74.0,29.0,SPADES_30
2016-02-26 10:52:30,2016-02-26 10:52:35,0.162,-1.023,-0.066,0.004,0.005,0.011,0.005,0.0,0.018,0.278,1.238,0.278,1.0,0.8,0.8,0.016,0.017,0.084,-78.0,84.0,SPADES_30
2016-02-26 10:52:35,2016-02-26 10:52:40,-0.064,-0.727,0.509,0.055,0.095,0.108,0.01,0.0,0.0,0.562,1.193,0.967,0.4,0.0,0.0,0.622,0.186,0.417,-70.0,28.0,SPADES_30
2016-02-26 10:52:40,2016-02-26 10:52:45,0.262,-0.551,0.753,0.029,0.052,0.012,0.0,0.0,0.0,0.584,0.844,0.957,0.2,0.0,0.0,0.551,1.53,1.332,-18.0,-34.0,SPADES_30
2016-02-26 10:52:45,2016-02-26 10:52:50,0.16,-0.749,0.613,0.005,0.036,0.018,0.005,0.0,0.0,0.27,0.939,0.858,0.4,0.0,0.0,0.022,1.158,0.828,-59.0,-26.0,SPADES_30
2016-02-26 10:52:50,2016-02-26 10:52:55,0.125,-0.666,0.723,0.001,0.08,0.002,0.0,0.0,0.0,0.193,1.104,0.797,0.0,0.8,0.2,0.072,0.723,0.044,-15.0,-3.0,SPADES_30
2016-02-26 10:52:55,2016-02-26 10:53:00,0.123,-0.695,0.708,0.001,0.081,0.005,0.0,0.0,0.0,0.214,1.142,0.841,0.8,0.8,0.0,0.01,0.41,0.066,-25.0,-9.0,SPADES_30
2016-02-26 10:53:00,2016-02-26 10:53:05,0.11,-0.679,0.702,0.002,0.083,0.001,0.005,0.0,0.0,0.199,1.123,0.758,0.8,0.8,0.0,0.014,1.005,0.006,-44.0,-12.0,SPADES_30
2016-02-26 10:53:05,2016-02-26 10:53:10,0.108,-0.702,0.711,0.003,0.085,0.003,0.015,0.0,0.0,0.21,1.189,0.796,0.8,0.8,0.8,0.023,0.948,0.018,-44.0,-10.0,SPADES_30
2016-02-26 10:53:10,2016-02-26 10:53:15,0.104,-0.693,0.715,0.002,0.08,0.003,0.0,0.0,0.0,0.184,1.112,0.81,0.8,0.8,0.8,0.014,0.707,0.024,-53.0,-12.0,SPADES_30
2016-02-26 10:53:15,2016-02-26 10:53:20,0.105,-0.676,0.717,0.004,0.08,0.002,0.007,0.0,0.0,0.238,1.084,0.784,0.8,0.8,0.8,0.04,0.998,0.013,-51.0,-9.0,SPADES_30
2016-02-26 10:53:20,2016-02-26 10:53:25,0.116,-0.669,0.708,0.003,0.081,0.002,0.007,0.0,0.0,0.211,1.078,0.777,0.8,0.8,0.8,0.014,0.945,0.02,-47.0,-9.0,SPADES_30
2016-02-26 10:53:25,2016-02-26 10:53:30,0.109,-0.675,0.711,0.002,0.08,0.002,0.0,0.0,0.0,0.178,1.088,0.791,0.8,0.8,0.8,0.011,0.852,0.024,-26.0,-6.0,SPADES_30
2016-02-26 10:53:30,2016-02-26 10:53:35,0.099,-0.685,0.714,0.003,0.078,0.002,0.01,0.0,0.0,0.204,1.096,0.786,0.8,0.8,0.8,0.028,0.962,0.015,-26.0,-3.0,SPADES_30
2016-02-26 10:53:35,2016-02-26 10:53:40,0.111,-0.714,0.701,0.005,0.09,0.003,0.005,0.0,0.0,0.238,1.164,0.805,0.8,0.8,0.8,0.018,0.926,0.023,-48.0,-14.0,SPADES_30
2016-02-26 10:53:40,2016-02-26 10:53:45,0.113,-0.71,0.699,0.002,0.086,0.003,0.0,0.0,0.0,0.213,1.146,0.803,0.8,0.8,0.8,0.01,0.931,0.02,-50.0,-12.0,SPADES_30
2016-02-26 10:53:45,2016-02-26 10:53:50,0.117,-0.683,0.687,0.004,0.092,0.005,0.005,0.0,0.0,0.245,1.185,0.84,1.0,0.8,0.8,0.015,0.645,0.029,-53.0,-14.0,SPADES_30
2016-02-26 10:53:50,2016-02-26 10:53:55,0.113,-0.685,0.708,0.003,0.092,0.001,0.005,0.0,0.0,0.218,1.133,0.77,0.8,0.8,0.8,0.026,1.08,0.005,-22.0,-6.0,SPADES_30
2016-02-26 10:53:55,2016-02-26 10:54:00,0.112,-0.689,0.692,0.004,0.086,0.003,0.005,0.0,0.0,0.228,1.115,0.798,0.8,0.8,0.8,0.041,0.919,0.021,-27.0,-1.0,SPADES_30
2016-02-26 10:54:00,2016-02-26 10:54:05,0.121,-0.758,0.658,0.002,0.111,0.003,0.0,0.0,0.0,0.223,1.232,0.791,0.8,0.8,0.8,0.022,1.152,0.015,-51.0,-12.0,SPADES_30
2016-02-26 10:54:05,2016-02-26 10:54:10,0.128,-0.722,0.682,0.003,0.087,0.004,0.0,0.0,0.0,0.264,1.169,0.81,0.8,0.8,0.8,0.015,0.657,0.02,-55.0,-12.0,SPADES_30
2016-02-26 10:54:10,2016-02-26 10:54:15,0.086,-0.705,0.693,0.001,0.091,0.001,0.005,0.0,0.0,0.166,1.09,0.777,0.2,0.8,0.0,0.01,1.003,0.012,-21.0,-5.0,SPADES_30
2016-02-26 10:54:15,2016-02-26 10:54:20,0.109,-0.691,0.704,0.003,0.088,0.002,0.01,0.0,0.0,0.214,1.152,0.8,0.8,0.8,0.8,0.035,1.021,0.008,-54.0,-13.0,SPADES_30
2016-02-26 10:54:20,2016-02-26 10:54:25,0.095,-0.669,0.711,0.004,0.085,0.004,0.01,0.0,0.0,0.224,1.144,0.82,0.8,0.8,0.8,0.036,0.908,0.031,-54.0,-5.0,SPADES_30
2016-02-26 10:54:25,2016-02-26 10:54:30,0.112,-0.707,0.674,0.003,0.096,0.004,0.005,0.0,0.0,0.217,1.21,0.789,0.8,0.8,0.8,0.019,0.699,0.02,-23.0,-8.0,SPADES_30
2016-02-26 10:54:30,2016-02-26 10:54:35,0.099,-0.678,0.715,0.003,0.084,0.001,0.005,0.0,0.0,0.187,1.083,0.773,0.8,0.8,0.8,0.024,1.002,0.01,-48.0,-10.0,SPADES_30
2016-02-26 10:54:35,2016-02-26 10:54:40,0.073,-0.654,0.735,0.004,0.086,0.004,0.015,0.0,0.0,0.231,1.11,0.883,0.8,0.8,0.8,0.038,1.005,0.015,-37.0,-13.0,SPADES_30
2016-02-26 10:54:40,2016-02-26 10:54:45,0.078,-0.613,0.778,0.002,0.086,0.004,0.005,0.0,0.0,0.2,1.013,0.869,0.6,0.8,0.8,0.009,1.052,0.04,-43.0,-8.0,SPADES_30
2016-02-26 10:54:45,2016-02-26 10:54:50,0.087,-0.643,0.764,0.002,0.092,0.004,0.0,0.0,0.0,0.194,1.06,0.862,0.6,0.8,0.8,0.006,0.983,0.044,-43.0,-13.0,SPADES_30
2016-02-26 10:54:50,2016-02-26 10:54:55,0.088,-0.62,0.756,0.003,0.081,0.003,0.005,0.0,0.0,0.201,1.018,0.869,0.8,0.8,0.8,0.017,0.944,0.015,-49.0,-6.0,SPADES_30
2016-02-26 10:54:55,2016-02-26 10:55:00,0.096,-0.637,0.725,0.003,0.08,0.001,0.015,0.0,0.0,0.214,1.019,0.774,0.8,0.8,1.4,0.018,0.682,0.002,-49.0,-16.0,SPADES_30
2016-02-26 10:55:00,2016-02-26 10:55:05,0.076,-0.641,0.759,0.006,0.086,0.001,0.015,0.0,0.0,0.296,0.98,0.819,0.8,0.6,1.4,0.034,0.608,0.003,-16.0,-2.0,SPADES_30
2016-02-26 10:55:05,2016-02-26 10:55:10,0.094,-0.912,0.203,0.024,0.038,0.128,0.01,0.0,0.013,0.401,1.17,0.841,0.2,0.2,0.2,0.109,0.182,0.658,-42.0,16.0,SPADES_30
2016-02-26 10:55:10,2016-02-26 10:55:15,0.16,-1.031,-0.043,0.006,0.008,0.015,0.0,0.0,0.02,0.328,1.253,0.286,0.8,0.0,0.0,0.062,0.245,0.851,-80.0,67.0,SPADES_30
2016-02-26 10:55:15,2016-02-26 10:55:20,0.137,-0.955,0.004,0.011,0.014,0.089,0.005,0.0,0.01,0.269,1.226,0.711,0.4,0.0,0.0,0.05,0.094,0.753,-47.0,6.0,SPADES_30
2016-02-26 10:55:20,2016-02-26 10:55:25,0.208,-0.963,-0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.97,0.261,0.2,0.0,0.0,0.002,0.037,0.027,-72.0,44.0,SPADES_30
2016-02-26 10:55:25,2016-02-26 10:55:30,0.211,-0.963,-0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.965,0.219,0.0,0.0,0.0,0.0,0.022,0.03,-73.0,45.0,SPADES_30
2016-02-26 10:55:30,2016-02-26 10:55:35,0.217,-0.967,-0.091,0.0,0.0,0.031,0.0,0.0,0.003,0.289,1.017,0.25,0.0,0.0,0.2,0.003,0.006,0.064,-73.0,44.0,SPADES_30
2016-02-26 10:55:35,2016-02-26 10:55:40,0.255,-0.959,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.965,0.194,0.0,0.0,0.0,0.001,0.001,0.277,-72.0,-54.0,SPADES_30
2016-02-26 10:55:40,2016-02-26 10:55:45,0.241,-0.955,0.193,0.001,0.0,0.011,0.0,0.0,0.003,0.266,0.976,0.363,0.0,0.0,0.2,0.003,0.001,0.059,-72.0,-54.0,SPADES_30
2016-02-26 10:55:45,2016-02-26 10:55:50,0.157,-0.99,-0.096,0.002,0.002,0.025,0.0,0.0,0.013,0.245,1.086,0.265,0.6,1.0,0.6,0.009,0.011,0.236,-74.0,-11.0,SPADES_30
2016-02-26 10:55:50,2016-02-26 10:55:55,0.167,-0.98,-0.074,0.002,0.002,0.04,0.0,0.0,0.013,0.26,1.078,0.385,0.6,1.0,0.6,0.01,0.008,0.282,-76.0,33.0,SPADES_30
2016-02-26 10:55:55,2016-02-26 10:56:00,0.164,-0.986,-0.027,0.002,0.002,0.041,0.0,0.0,0.013,0.278,1.094,0.34,0.0,1.0,0.4,0.021,0.012,0.202,-74.0,63.0,SPADES_30
2016-02-26 10:56:00,2016-02-26 10:56:05,0.181,-0.978,-0.055,0.001,0.001,0.046,0.0,0.0,0.013,0.261,1.073,0.419,0.4,1.0,0.4,0.006,0.007,0.265,-74.0,31.0,SPADES_30
2016-02-26 10:56:05,2016-02-26 10:56:10,0.166,-0.985,-0.062,0.002,0.002,0.049,0.0,0.0,0.013,0.276,1.092,0.417,0.4,1.0,0.4,0.014,0.006,0.278,-74.0,46.0,SPADES_30
2016-02-26 10:56:10,2016-02-26 10:56:15,0.178,-0.974,-0.034,0.002,0.002,0.049,0.0,0.0,0.013,0.266,1.09,0.364,0.4,1.0,0.4,0.01,0.009,0.403,-71.0,43.0,SPADES_30
2016-02-26 10:56:15,2016-02-26 10:56:20,0.18,-0.985,-0.096,0.001,0.002,0.033,0.0,0.0,0.01,0.261,1.092,0.33,0.4,1.0,0.4,0.005,0.017,0.18,-77.0,27.0,SPADES_30
2016-02-26 10:56:20,2016-02-26 10:56:25,0.157,-0.984,-0.013,0.003,0.002,0.04,0.0,0.0,0.015,0.284,1.1,0.339,0.6,1.0,0.6,0.021,0.008,0.271,-74.0,41.0,SPADES_30
2016-02-26 10:56:25,2016-02-26 10:56:30,0.177,-0.988,-0.075,0.002,0.002,0.036,0.0,0.0,0.013,0.276,1.091,0.342,0.4,1.0,0.4,0.01,0.013,0.171,-70.0,-21.0,SPADES_30
2016-02-26 10:56:30,2016-02-26 10:56:35,0.144,-0.982,0.02,0.004,0.002,0.049,0.005,0.0,0.013,0.293,1.1,0.424,1.0,1.0,0.6,0.015,0.011,0.24,-73.0,49.0,SPADES_30
2016-02-26 10:56:35,2016-02-26 10:56:40,0.155,-0.995,-0.049,0.003,0.002,0.04,0.0,0.0,0.013,0.278,1.106,0.375,0.6,1.0,0.6,0.015,0.011,0.221,-69.0,-10.0,SPADES_30
2016-02-26 10:56:40,2016-02-26 10:56:45,0.17,-0.977,0.015,0.003,0.002,0.06,0.0,0.0,0.018,0.282,1.106,0.451,0.6,1.0,0.4,0.009,0.011,0.304,-72.0,45.0,SPADES_30
2016-02-26 10:56:45,2016-02-26 10:56:50,0.167,-0.977,-0.061,0.003,0.003,0.05,0.0,0.0,0.013,0.273,1.073,0.398,0.6,0.6,0.6,0.018,0.012,0.45,-69.0,-23.0,SPADES_30
2016-02-26 10:56:50,2016-02-26 10:56:55,0.181,-0.978,-0.053,0.003,0.002,0.046,0.0,0.0,0.013,0.284,1.075,0.369,0.6,1.0,0.6,0.012,0.009,0.325,-74.0,26.0,SPADES_30
2016-02-26 10:56:55,2016-02-26 10:57:00,0.172,-0.975,-0.008,0.002,0.003,0.048,0.0,0.0,0.015,0.268,1.083,0.373,0.6,1.0,0.6,0.012,0.014,0.377,-74.0,61.0,SPADES_30
2016-02-26 10:57:00,2016-02-26 10:57:05,0.186,-0.972,-0.076,0.001,0.003,0.059,0.0,0.0,0.01,0.26,1.085,0.419,0.6,1.0,0.4,0.005,0.018,0.451,-65.0,-15.0,SPADES_30
2016-02-26 10:57:05,2016-02-26 10:57:10,0.182,-0.961,0.053,0.001,0.005,0.063,0.0,0.0,0.015,0.26,1.082,0.524,0.6,1.0,0.6,0.007,0.025,0.371,-74.0,72.0,SPADES_30
2016-02-26 10:57:10,2016-02-26 10:57:15,0.192,-0.972,-0.062,0.002,0.003,0.057,0.0,0.0,0.01,0.281,1.072,0.441,0.6,1.0,0.6,0.009,0.018,0.329,-61.0,-21.0,SPADES_30
2016-02-26 10:57:15,2016-02-26 10:57:20,0.184,-0.964,0.015,0.002,0.004,0.054,0.0,0.0,0.015,0.264,1.088,0.441,0.6,0.6,0.6,0.01,0.018,0.439,-71.0,53.0,SPADES_30
2016-02-26 10:57:20,2016-02-26 10:57:25,0.194,-0.966,-0.073,0.002,0.003,0.059,0.0,0.0,0.013,0.319,1.069,0.426,0.4,1.0,0.6,0.013,0.022,0.358,-63.0,-24.0,SPADES_30
2016-02-26 10:57:25,2016-02-26 10:57:30,0.195,-0.969,-0.019,0.002,0.002,0.044,0.0,0.0,0.013,0.304,1.061,0.352,0.6,1.0,0.6,0.011,0.007,0.353,-69.0,43.0,SPADES_30
2016-02-26 10:57:30,2016-02-26 10:57:35,0.168,-0.982,-0.007,0.002,0.003,0.05,0.0,0.0,0.013,0.295,1.103,0.408,0.6,1.0,0.6,0.007,0.019,0.293,-71.0,-32.0,SPADES_30
2016-02-26 10:57:35,2016-02-26 10:57:40,0.198,-0.971,-0.032,0.002,0.002,0.048,0.0,0.0,0.013,0.277,1.087,0.437,0.4,1.0,0.4,0.009,0.01,0.304,-77.0,32.0,SPADES_30
2016-02-26 10:57:40,2016-02-26 10:57:45,0.17,-0.974,-0.017,0.002,0.003,0.058,0.0,0.0,0.013,0.285,1.074,0.435,0.4,1.0,0.6,0.014,0.022,0.276,-65.0,-27.0,SPADES_30
2016-02-26 10:57:45,2016-02-26 10:57:50,0.191,-0.974,-0.032,0.002,0.003,0.049,0.0,0.0,0.013,0.28,1.087,0.401,0.6,1.0,0.6,0.009,0.011,0.307,-74.0,27.0,SPADES_30
2016-02-26 10:57:50,2016-02-26 10:57:55,0.181,-0.994,-0.04,0.002,0.005,0.037,0.0,0.0,0.015,0.302,1.176,0.319,0.6,0.6,0.6,0.019,0.033,0.363,-73.0,58.0,SPADES_30
2016-02-26 10:57:55,2016-02-26 10:58:00,0.171,-0.995,-0.018,0.003,0.006,0.03,0.0,0.0,0.018,0.276,1.18,0.317,0.6,0.6,0.6,0.015,0.021,0.162,-77.0,46.0,SPADES_30
2016-02-26 10:58:00,2016-02-26 10:58:05,0.193,-1.014,-0.042,0.003,0.008,0.022,0.0,0.0,0.018,0.305,1.212,0.286,0.8,0.8,0.8,0.024,0.053,0.141,-71.0,45.0,SPADES_30
2016-02-26 10:58:05,2016-02-26 10:58:10,0.201,-1.009,-0.032,0.003,0.009,0.022,0.0,0.0,0.018,0.298,1.218,0.293,0.8,0.8,0.8,0.022,0.063,0.165,-80.0,-54.0,SPADES_30
2016-02-26 10:58:10,2016-02-26 10:58:15,0.19,-1.003,-0.026,0.003,0.008,0.024,0.0,0.0,0.02,0.303,1.233,0.326,0.8,0.8,0.8,0.026,0.06,0.206,-77.0,65.0,SPADES_30
2016-02-26 10:58:15,2016-02-26 10:58:20,0.192,-1.014,-0.01,0.002,0.009,0.027,0.0,0.0,0.018,0.286,1.221,0.297,0.8,0.8,0.8,0.015,0.069,0.21,-72.0,46.0,SPADES_30
2016-02-26 10:58:20,2016-02-26 10:58:25,0.192,-1.018,-0.041,0.003,0.008,0.019,0.0,0.0,0.02,0.317,1.236,0.297,0.8,0.8,0.8,0.017,0.074,0.175,-76.0,-30.0,SPADES_30
2016-02-26 10:58:25,2016-02-26 10:58:30,0.204,-1.014,-0.056,0.003,0.008,0.021,0.0,0.0,0.022,0.309,1.208,0.306,0.8,0.8,0.8,0.017,0.055,0.163,-71.0,36.0,SPADES_30
2016-02-26 10:58:30,2016-02-26 10:58:35,0.185,-1.005,-0.011,0.003,0.007,0.026,0.0,0.0,0.02,0.298,1.218,0.309,0.8,0.8,0.8,0.016,0.04,0.213,-77.0,54.0,SPADES_30
2016-02-26 10:58:35,2016-02-26 10:58:40,0.186,-1.014,-0.007,0.003,0.008,0.022,0.0,0.0,0.025,0.313,1.235,0.275,0.8,0.8,0.8,0.03,0.064,0.193,-72.0,49.0,SPADES_30
2016-02-26 10:58:40,2016-02-26 10:58:45,0.192,-1.013,-0.025,0.003,0.01,0.024,0.0,0.0,0.018,0.322,1.22,0.284,0.8,0.8,0.8,0.025,0.085,0.204,-77.0,63.0,SPADES_30
2016-02-26 10:58:45,2016-02-26 10:58:50,0.175,-1.025,-0.048,0.003,0.008,0.025,0.0,0.0,0.02,0.288,1.239,0.341,0.8,0.8,0.8,0.025,0.064,0.217,-79.0,-59.0,SPADES_30
2016-02-26 10:58:50,2016-02-26 10:58:55,0.187,-1.011,0.003,0.003,0.008,0.028,0.0,0.0,0.018,0.288,1.223,0.327,0.6,0.8,0.8,0.015,0.04,0.173,-72.0,25.0,SPADES_30
